accounting_date,date,name,location_id,product_id,product_uom,product_qty
2017-10-31,2017-10-31,Inventario 001Co - Bodega Ruta 0125 2017-10-31,001Co - Bodega Ruta 0125,4010312,UND,0.0
2017-10-31,2017-10-31,Inventario 001Co - Bodega Ruta 0125 2017-10-31,001Co - Bodega Ruta 0125,4010501,UND,0.0
2017-10-31,2017-10-31,Inventario 001Co - Bodega Ruta 0125 2017-10-31,001Co - Bodega Ruta 0125,503100007,UND,1.0
2017-10-31,2017-10-31,Inventario 001Cq - Bodega Ruta 0128 2017-10-31,001Cq - Bodega Ruta 0128,4010112,UND,0.0
2017-10-31,2017-10-31,Inventario 001Cq - Bodega Ruta 0128 2017-10-31,001Cq - Bodega Ruta 0128,4010127,UND,0.0
2017-10-31,2017-10-31,Inventario 001Cq - Bodega Ruta 0128 2017-10-31,001Cq - Bodega Ruta 0128,4010301,UND,0.0
2017-10-31,2017-10-31,Inventario 001Cq - Bodega Ruta 0128 2017-10-31,001Cq - Bodega Ruta 0128,4010303,UND,0.0
2017-10-31,2017-10-31,Inventario 001Cq - Bodega Ruta 0128 2017-10-31,001Cq - Bodega Ruta 0128,4010312,UND,0.0
2017-10-31,2017-10-31,Inventario 001Cq - Bodega Ruta 0128 2017-10-31,001Cq - Bodega Ruta 0128,4010501,UND,0.0
2017-10-31,2017-10-31,Inventario 001Cq - Bodega Ruta 0128 2017-10-31,001Cq - Bodega Ruta 0128,4010504,UND,0.0
2017-10-31,2017-10-31,Inventario 001Ct - Bodega Almendrales Valiente 2017-10-31,001Ct - Bodega Almendrales Valiente,501010001,UND,34.0
2017-10-31,2017-10-31,Inventario 001Ct - Bodega Almendrales Valiente 2017-10-31,001Ct - Bodega Almendrales Valiente,5010201,UND,7.0
2017-10-31,2017-10-31,Inventario 001Ct - Bodega Almendrales Valiente 2017-10-31,001Ct - Bodega Almendrales Valiente,502010002,UND,2.0
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,1010190,GR,0.0
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,1010441,GR,18000.0
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,1010443,GR,15000.0
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,1020101,KG,0.0
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,102020003,GR,16000.0
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,1020521,KG,0.0
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,202010004,UND,717.0
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,202010005,UND,485.0
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,202010008,UND,9519.0
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,2020112,UND,2000.0
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,2020117,UND,31.35
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,202012,UND,1284.0
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,2020122,UND,16252.0
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,202015,UND,2830.0
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,202030007,KG,304.26
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,202030012,UND,340.81
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,202030013,UND,288.88
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,202030026,KG,139.68
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,2020329,KG,671.20
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,2020330,KG,12.75
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,202034,KG,286.90
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,202035,KG,201.33
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,2020351,KG,448.91
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,2020352,KG,498.58
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,202037,KG,493.18
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,202038,KG,105.56
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,202039,KG,662.44
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,202040,KG,127.71
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,202041,KG,286.15
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,20301117,UND,43.0
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,206020001,UND,21067.0
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,206020002,UND,2530.0
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,206020003,UND,26761.0
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,209020001,UND,6.0
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,3010251,UND,1.0
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,301040000,UND,6.0
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,301080025,UND,1.0
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,301080029,UND,3.0
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,3011028,UND,15.0
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,3011905,UND,1.0
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,301250078,UND,2.0
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,30128246,UND,4.0
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,301420021,UND,3.0
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,301420026,UND,9.0
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,301420034,UND,5.0
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,301420037,UND,6.0
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,301420051,UND,1.0
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,301420052,UND,3.0
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,301420053,UND,2.0
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,301420056,UND,22.0
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,301420101,UND,3.0
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,301420202,UND,4.0
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,301420303,UND,2.0
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,30142100,UND,2.0
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,301421113,UND,1.0
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,301421119,UND,11.0
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,301421120,UND,6.0
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,301421122,UND,1.0
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,301421123,UND,18.0
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,301421125,UND,2.0
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,301421127,UND,3.0
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,30142113,UND,10.0
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,301421136,UND,8.0
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,301421137,UND,1.0
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,301421142,UND,2.0
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,301421147,UND,1.0
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,301421149,UND,1.0
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,301421151,UND,1.0
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,301421160,UND,6.0
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,301421161,UND,5.0
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,301421170,UND,32.0
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,301421333,UND,38.0
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,301422100,UND,12.0
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,3014222,UND,5.0
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,3014240,UND,3.0
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,30142551,UND,1.0
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,3014295,UND,18.0
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,3014296,UND,11.0
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,3014298,UND,4.0
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,301460013,UND,3.0
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,301460015,UND,4.0
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,301460016,UND,2.0
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,301460017,UND,12.0
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,301460018,UND,4.0
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,301460019,UND,4.0
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,301460020,UND,16.0
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,301460021,UND,24.0
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,301460022,UND,24.0
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,301460023,UND,4.0
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,301460024,UND,8.0
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,301460026,UND,4.0
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,301460027,UND,8.0
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,301460029,UND,4.0
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,301460030,UND,2.0
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,301460031,UND,2.0
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,301460033,UND,4.0
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,301460034,UND,2.0
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,301460035,UND,4.0
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,301460036,UND,4.0
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,301460038,UND,4.0
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,301460041,UND,26.0
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,301460042,UND,4.0
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,301460043,UND,4.0
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,301460044,UND,2.0
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,301460045,UND,2.0
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,301460046,UND,2.0
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,301460047,UND,2.0
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,301460050,UND,1.0
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,301470000,UND,26.0
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,3014700010,UND,1.0
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,301470005,UND,1.0
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,301470011,MTS,7.0
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,301470017,UND,15.0
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,301470019,UND,3.0
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,301470023,UND,2.0
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,301470026,UND,5.0
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,301470032,UND,1.0
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,301470040,UND,2.0
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,301470041,UND,1.0
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,301470042,UND,1.0
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,301470044,UND,1.0
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,30147005,UND,2.0
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,301470052,UND,2.0
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,301470059,UND,4.0
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,30147012,UND,22.0
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,30147014,UND,2.0
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,30147028,UND,6.0
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,30147029,UND,18.0
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,30147031,UND,4.0
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,30147034,UND,2.0
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,30147038,UND,4.0
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,30147040,UND,4.0
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,30147041,UND,4.0
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,30147054,UND,1.0
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,30147055,UND,1.0
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,30147059,UND,2.0
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,302010000,LTS,15.0
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,302010005,KG,175.0
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,3050112,UND,0.0
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,305020006,KG,190.0
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,3050201,KG,50.0
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,3050206,KG,250.0
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,3050207,KG,75.0
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,3050209,KG,10.0
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,5050501,UND,2.0
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,902010028,UND,1.0
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,903010005,UND,1.0
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,903190003,UND,1.0
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,904030121,UND,1.0
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,101050225,KG,10.0
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,101060726,GR,240.0
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,202010012,UND,159.0
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,202010013,UND,398.0
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,202020001,UND,12396.0
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,202030027,KG,135.24
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,202030028,KG,78.69
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,203010019,UND,257.0
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,301421124,UND,6.0
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,301421152,UND,1.0
2017-10-31,2017-10-31,Inventario 001Ht - Bodega Para Produccion Leche Uht 2017-10-31,001Ht - Bodega Para Produccion Leche Uht,304010028,UND,10.0
